,source,total_words,superlative_adj_ratio,comparative_adj_ratio,adj_ratio,superlative_adv_ratio,comparative_adv_ratio,adv_ratio,colorful_ratio,descriptive_ratio
445,Fox,332,0.0,0.0,0.060240963855421686,0.0,0.0,0.024096385542168676,0.0,0.08433734939759036
446,Fox,809,0.002472187886279357,0.0012360939431396785,0.054388133498145856,0.0,0.0012360939431396785,0.03337453646477132,0.002472187886279357,0.09270704573547589
447,Fox,690,0.004347826086956522,0.004347826086956522,0.06231884057971015,0.0,0.0,0.028985507246376812,0.004347826086956522,0.1
448,Fox,482,0.0,0.0,0.04771784232365145,0.0,0.002074688796680498,0.022821576763485476,0.0,0.07261410788381743
449,Fox,610,0.006557377049180328,0.003278688524590164,0.06885245901639345,0.003278688524590164,0.001639344262295082,0.021311475409836064,0.009836065573770493,0.10491803278688525
450,Fox,629,0.0,0.0,0.05087440381558029,0.0,0.001589825119236884,0.028616852146263912,0.0,0.08108108108108109
451,Fox,821,0.001218026796589525,0.00243605359317905,0.07186358099878197,0.0,0.0,0.05237515225334957,0.001218026796589525,0.1278928136419001
452,Fox,318,0.0031446540880503146,0.006289308176100629,0.07232704402515723,0.0,0.0031446540880503146,0.04716981132075472,0.0031446540880503146,0.1320754716981132
453,Fox,404,0.0024752475247524753,0.0049504950495049506,0.06683168316831684,0.0,0.0024752475247524753,0.039603960396039604,0.0024752475247524753,0.11633663366336634
454,Fox,1029,0.001943634596695821,0.0029154518950437317,0.04956268221574344,0.0,0.0009718172983479105,0.03012633624878523,0.001943634596695821,0.08551992225461613
455,Fox,360,0.002777777777777778,0.002777777777777778,0.06944444444444445,0.0,0.002777777777777778,0.058333333333333334,0.002777777777777778,0.1361111111111111
456,Fox,517,0.0,0.0019342359767891683,0.04642166344294004,0.0,0.0,0.03288201160541586,0.0,0.08123791102514506
457,Fox,415,0.0,0.0024096385542168677,0.08433734939759036,0.0,0.007228915662650603,0.033734939759036145,0.0,0.12771084337349398
458,Fox,380,0.0,0.005263157894736842,0.07368421052631578,0.0,0.0,0.05263157894736842,0.0,0.13157894736842105
459,Fox,456,0.0,0.0,0.07236842105263158,0.0,0.0,0.008771929824561403,0.0,0.08114035087719298
460,Fox,682,0.005865102639296188,0.001466275659824047,0.0718475073313783,0.001466275659824047,0.001466275659824047,0.026392961876832845,0.007331378299120235,0.10850439882697947
461,Fox,285,0.0,0.0,0.0456140350877193,0.0,0.0,0.0456140350877193,0.0,0.0912280701754386
462,Fox,609,0.0016420361247947454,0.0016420361247947454,0.06896551724137931,0.0,0.0,0.027914614121510674,0.0016420361247947454,0.10016420361247948
463,Fox,203,0.0,0.0,0.04926108374384237,0.0,0.0,0.019704433497536946,0.0,0.06896551724137931
464,Fox,425,0.0,0.002352941176470588,0.06588235294117648,0.0,0.0,0.05176470588235294,0.0,0.12
465,Fox,820,0.01097560975609756,0.013414634146341463,0.06829268292682927,0.0,0.004878048780487805,0.03414634146341464,0.01097560975609756,0.13170731707317074
466,Fox,1219,0.0008203445447087777,0.002461033634126333,0.04675963904840033,0.0,0.0,0.04101722723543889,0.0008203445447087777,0.09105824446267433
467,Fox,1343,0.0,0.0022338049143708115,0.06403574087862993,0.0,0.0,0.04169769173492182,0.0,0.10796723752792256
468,Fox,468,0.0,0.00641025641025641,0.06196581196581197,0.0,0.002136752136752137,0.04487179487179487,0.0,0.11538461538461539
469,Fox,509,0.005893909626719057,0.003929273084479371,0.07858546168958742,0.009823182711198428,0.0,0.03929273084479371,0.015717092337917484,0.137524557956778
470,Fox,560,0.0,0.0017857142857142857,0.07857142857142857,0.0,0.0,0.05714285714285714,0.0,0.1375
471,Fox,352,0.0,0.0,0.06818181818181818,0.002840909090909091,0.0,0.011363636363636364,0.002840909090909091,0.08238636363636363
472,Fox,392,0.0,0.00510204081632653,0.05357142857142857,0.0,0.0,0.03316326530612245,0.0,0.09183673469387756
473,Fox,612,0.0,0.0,0.06372549019607843,0.0,0.0,0.03431372549019608,0.0,0.09803921568627451
474,Fox,472,0.0,0.0,0.0635593220338983,0.0,0.0,0.025423728813559324,0.0,0.08898305084745763
475,Fox,1155,0.0008658008658008658,0.006926406926406926,0.09350649350649351,0.0008658008658008658,0.0008658008658008658,0.033766233766233764,0.0017316017316017316,0.1367965367965368
476,Fox,259,0.0,0.011583011583011582,0.05791505791505792,0.0,0.0,0.02702702702702703,0.0,0.09652509652509653
477,Fox,518,0.003861003861003861,0.005791505791505791,0.06756756756756757,0.0,0.003861003861003861,0.032818532818532815,0.003861003861003861,0.1138996138996139
478,Fox,719,0.0013908205841446453,0.0027816411682892906,0.04728789986091794,0.0,0.0,0.03337969401947149,0.0013908205841446453,0.08484005563282336
479,Fox,689,0.0,0.0,0.0783744557329463,0.0,0.001451378809869376,0.04354136429608128,0.0,0.12336719883889695
480,Fox,451,0.0,0.0,0.04434589800443459,0.0,0.0022172949002217295,0.04434589800443459,0.0,0.09090909090909091
481,Fox,321,0.0,0.003115264797507788,0.059190031152647975,0.003115264797507788,0.0,0.028037383177570093,0.003115264797507788,0.09345794392523364
482,Fox,743,0.0,0.004037685060565276,0.08613728129205922,0.0,0.0013458950201884253,0.033647375504710635,0.0,0.12516823687752354
483,Fox,679,0.0029455081001472753,0.0014727540500736377,0.06480117820324006,0.0,0.0029455081001472753,0.020618556701030927,0.0029455081001472753,0.09278350515463918
484,Fox,434,0.004608294930875576,0.004608294930875576,0.06451612903225806,0.002304147465437788,0.0,0.027649769585253458,0.0069124423963133645,0.10368663594470046
485,Fox,643,0.0015552099533437014,0.0,0.08242612752721618,0.0,0.0015552099533437014,0.05754276827371695,0.0015552099533437014,0.14307931570762053
486,Fox,626,0.003194888178913738,0.001597444089456869,0.06230031948881789,0.0,0.0,0.03514376996805112,0.003194888178913738,0.10223642172523961
487,Fox,916,0.008733624454148471,0.0,0.05021834061135371,0.0,0.0,0.021834061135371178,0.008733624454148471,0.08078602620087336
488,Fox,730,0.0,0.0027397260273972603,0.057534246575342465,0.0,0.0,0.03424657534246575,0.0,0.09452054794520548
489,Fox,525,0.0,0.0038095238095238095,0.06285714285714286,0.0019047619047619048,0.0019047619047619048,0.02666666666666667,0.0019047619047619048,0.09714285714285714
490,Fox,381,0.0,0.0,0.06824146981627296,0.0,0.0,0.03937007874015748,0.0,0.10761154855643044
491,Fox,880,0.0022727272727272726,0.0022727272727272726,0.08863636363636364,0.0,0.0011363636363636363,0.031818181818181815,0.0022727272727272726,0.12613636363636363
492,Fox,893,0.0,0.0,0.06159014557670773,0.0,0.0,0.03135498320268757,0.0,0.0929451287793953
493,Fox,450,0.0,0.0,0.07333333333333333,0.0,0.0,0.028888888888888888,0.0,0.10222222222222223
494,Fox,710,0.0,0.0,0.09718309859154929,0.0014084507042253522,0.0014084507042253522,0.03943661971830986,0.0014084507042253522,0.13943661971830987
495,Fox,900,0.0022222222222222222,0.0022222222222222222,0.05444444444444444,0.0,0.0022222222222222222,0.03111111111111111,0.0022222222222222222,0.09222222222222222
496,Fox,1061,0.001885014137606032,0.002827521206409048,0.08011310084825636,0.0,0.000942507068803016,0.036757775683317624,0.001885014137606032,0.12252591894439209
497,Fox,851,0.004700352526439483,0.0035252643948296123,0.08225616921269095,0.0,0.0,0.02937720329024677,0.004700352526439483,0.11985898942420682
498,Fox,1093,0.0,0.0036596523330283625,0.0484903934126258,0.0,0.0036596523330283625,0.03751143641354071,0.0,0.09332113449222323
499,Fox,1113,0.0008984725965858042,0.004492362982929021,0.07277628032345014,0.0,0.0017969451931716084,0.055705300988319856,0.0008984725965858042,0.13566936208445643
500,Fox,463,0.0,0.004319654427645789,0.0755939524838013,0.0,0.0,0.03023758099352052,0.0,0.1101511879049676
501,Fox,1199,0.0,0.0025020850708924102,0.0633861551292744,0.0,0.0008340283569641367,0.03836530442035029,0.0,0.10508757297748124
502,Fox,354,0.0,0.0,0.0903954802259887,0.0,0.0,0.03389830508474576,0.0,0.12429378531073447
503,Fox,484,0.004132231404958678,0.002066115702479339,0.06198347107438017,0.0,0.0,0.0371900826446281,0.004132231404958678,0.10537190082644628
504,Fox,566,0.0,0.0,0.05653710247349823,0.0,0.0035335689045936395,0.0353356890459364,0.0,0.09540636042402827
505,Fox,590,0.0,0.0,0.05423728813559322,0.0,0.001694915254237288,0.01864406779661017,0.0,0.07457627118644068
506,Fox,513,0.001949317738791423,0.0,0.07017543859649122,0.0,0.0,0.03508771929824561,0.001949317738791423,0.10721247563352826
507,Fox,544,0.0,0.003676470588235294,0.05330882352941176,0.0,0.0,0.05330882352941176,0.0,0.11029411764705882
508,Fox,691,0.002894356005788712,0.0,0.06657018813314038,0.0,0.001447178002894356,0.0361794500723589,0.002894356005788712,0.10709117221418235
509,Fox,556,0.0035971223021582736,0.0035971223021582736,0.06654676258992806,0.0017985611510791368,0.0017985611510791368,0.02697841726618705,0.00539568345323741,0.10431654676258993
510,Fox,704,0.002840909090909091,0.0014204545454545455,0.05965909090909091,0.0,0.002840909090909091,0.03835227272727273,0.002840909090909091,0.10511363636363637
511,Fox,715,0.0013986013986013986,0.004195804195804196,0.06713286713286713,0.0,0.0013986013986013986,0.027972027972027972,0.0013986013986013986,0.1020979020979021
512,Fox,857,0.0,0.0,0.06651108518086347,0.0011668611435239206,0.003500583430571762,0.045507584597432905,0.0011668611435239206,0.11668611435239207
513,Fox,748,0.00267379679144385,0.001336898395721925,0.06684491978609626,0.0,0.001336898395721925,0.03877005347593583,0.00267379679144385,0.11096256684491979
514,Fox,251,0.0,0.01195219123505976,0.03187250996015936,0.0,0.0,0.035856573705179286,0.0,0.0796812749003984
515,Fox,309,0.0,0.006472491909385114,0.05501618122977346,0.0,0.003236245954692557,0.02912621359223301,0.0,0.09385113268608414
516,Fox,1093,0.0018298261665141812,0.008234217749313814,0.0768526989935956,0.0,0.004574565416285453,0.03751143641354071,0.0018298261665141812,0.12900274473924978
517,Fox,185,0.0,0.0,0.07027027027027027,0.0,0.0,0.016216216216216217,0.0,0.08648648648648649
518,Fox,1049,0.0,0.0009532888465204957,0.04861773117254528,0.0,0.0009532888465204957,0.03145853193517636,0.0,0.08198284080076262
519,Fox,931,0.0010741138560687433,0.00322234156820623,0.06659505907626208,0.0,0.0,0.04940923737916219,0.0010741138560687433,0.12030075187969924
520,Fox,563,0.0,0.0,0.047957371225577264,0.0017761989342806395,0.0,0.035523978685612786,0.0017761989342806395,0.0852575488454707
521,Fox,108,0.0,0.0,0.05555555555555555,0.0,0.009259259259259259,0.027777777777777776,0.0,0.09259259259259259
522,Fox,687,0.002911208151382824,0.001455604075691412,0.07569141193595343,0.0,0.0,0.039301310043668124,0.002911208151382824,0.11935953420669577
523,Fox,687,0.0,0.001455604075691412,0.07423580786026202,0.001455604075691412,0.0,0.03202328966521106,0.001455604075691412,0.1091703056768559
524,Fox,1196,0.0008361204013377926,0.005852842809364548,0.08361204013377926,0.0016722408026755853,0.0033444816053511705,0.046822742474916385,0.002508361204013378,0.14214046822742474
525,Fox,1687,0.0005927682276229994,0.0011855364552459987,0.05394190871369295,0.0,0.0011855364552459987,0.04090100770598696,0.0005927682276229994,0.0978067575577949
526,Fox,231,0.0,0.0,0.05627705627705628,0.0,0.0,0.017316017316017316,0.0,0.0735930735930736
527,Fox,769,0.002600780234070221,0.0013003901170351106,0.05071521456436931,0.0,0.0,0.035110533159947985,0.002600780234070221,0.08972691807542263
528,Fox,510,0.00392156862745098,0.00196078431372549,0.09803921568627451,0.00196078431372549,0.00196078431372549,0.027450980392156862,0.0058823529411764705,0.13529411764705881
529,Fox,1013,0.0019743336623889436,0.006910167818361303,0.07996051332675222,0.0029615004935834156,0.0019743336623889436,0.04837117472852912,0.004935834155972359,0.14215202369200394
530,Fox,669,0.0,0.004484304932735426,0.07174887892376682,0.0,0.0029895366218236174,0.0343796711509716,0.0,0.11360239162929746
531,Fox,512,0.001953125,0.0,0.044921875,0.0,0.001953125,0.04296875,0.001953125,0.091796875
532,Fox,1060,0.0,0.002830188679245283,0.048113207547169815,0.0,0.0,0.017924528301886792,0.0,0.06886792452830189
533,Fox,460,0.004347826086956522,0.002173913043478261,0.06956521739130435,0.004347826086956522,0.0,0.034782608695652174,0.008695652173913044,0.11521739130434783
534,Fox,711,0.0,0.0028129395218002813,0.05625879043600562,0.0,0.0028129395218002813,0.05485232067510549,0.0,0.11673699015471167
535,Fox,1219,0.0008203445447087777,0.003281378178835111,0.05824446267432322,0.0,0.0008203445447087777,0.03199343724364233,0.0008203445447087777,0.0951599671862182
536,Fox,971,0.003089598352214212,0.0,0.07003089598352215,0.0,0.0020597322348094747,0.03398558187435633,0.003089598352214212,0.10916580844490216
537,Fox,1012,0.001976284584980237,0.004940711462450593,0.06126482213438735,0.001976284584980237,0.001976284584980237,0.03260869565217391,0.003952569169960474,0.10474308300395258
538,Fox,850,0.0,0.002352941176470588,0.07176470588235294,0.002352941176470588,0.001176470588235294,0.018823529411764704,0.002352941176470588,0.09647058823529411
539,Fox,996,0.0,0.004016064257028112,0.05923694779116466,0.0,0.0030120481927710845,0.045180722891566265,0.0,0.11144578313253012
540,Fox,567,0.0,0.001763668430335097,0.08465608465608465,0.0,0.0,0.026455026455026454,0.0,0.1128747795414462
541,Fox,360,0.002777777777777778,0.005555555555555556,0.08888888888888889,0.0,0.0,0.041666666666666664,0.002777777777777778,0.1388888888888889
542,Fox,495,0.006060606060606061,0.00202020202020202,0.13333333333333333,0.00202020202020202,0.0,0.04040404040404041,0.00808080808080808,0.18383838383838383
543,Fox,550,0.0036363636363636364,0.0,0.07818181818181819,0.0,0.0018181818181818182,0.04,0.0036363636363636364,0.12363636363636364
544,Fox,581,0.0017211703958691911,0.0,0.05335628227194492,0.0,0.0,0.027538726333907058,0.0017211703958691911,0.08261617900172118
545,Fox,751,0.0039946737683089215,0.0,0.08255659121171771,0.0,0.0013315579227696406,0.022636484687083888,0.0039946737683089215,0.11051930758988016
546,Fox,917,0.0,0.0010905125408942203,0.10032715376226826,0.0010905125408942203,0.0010905125408942203,0.021810250817884406,0.0010905125408942203,0.12540894220283533
547,Fox,759,0.00922266139657444,0.0013175230566534915,0.07246376811594203,0.0,0.0013175230566534915,0.01844532279314888,0.00922266139657444,0.10276679841897234
548,Fox,853,0.0,0.0023446658851113715,0.08206330597889801,0.0,0.0023446658851113715,0.03048065650644783,0.0,0.11723329425556858
549,Fox,427,0.0,0.0,0.05152224824355972,0.0,0.0,0.0234192037470726,0.0,0.07494145199063232
550,Fox,776,0.001288659793814433,0.006443298969072165,0.08118556701030928,0.0,0.0,0.03221649484536082,0.001288659793814433,0.1211340206185567
551,Fox,954,0.0041928721174004195,0.006289308176100629,0.07651991614255765,0.0010482180293501049,0.0010482180293501049,0.025157232704402517,0.005241090146750524,0.11425576519916142
552,Fox,434,0.002304147465437788,0.0,0.06682027649769585,0.004608294930875576,0.002304147465437788,0.04377880184331797,0.0069124423963133645,0.11981566820276497
553,Fox,456,0.0,0.006578947368421052,0.06578947368421052,0.0,0.0021929824561403508,0.043859649122807015,0.0,0.11842105263157894
554,Fox,1053,0.001899335232668566,0.0,0.06932573599240266,0.0,0.0,0.04748338081671415,0.001899335232668566,0.11870845204178537
555,Fox,809,0.002472187886279357,0.003708281829419036,0.09023485784919653,0.0,0.0012360939431396785,0.04449938195302843,0.002472187886279357,0.14215080346106304
556,Fox,536,0.0,0.0,0.05783582089552239,0.0,0.0,0.03917910447761194,0.0,0.09701492537313433
557,Fox,292,0.0,0.0,0.0410958904109589,0.0,0.0,0.03424657534246575,0.0,0.07534246575342465
558,Fox,690,0.0014492753623188406,0.0014492753623188406,0.07536231884057971,0.0014492753623188406,0.0,0.030434782608695653,0.002898550724637681,0.11014492753623188
559,Fox,536,0.0018656716417910447,0.0037313432835820895,0.055970149253731345,0.0037313432835820895,0.0018656716417910447,0.029850746268656716,0.005597014925373134,0.09701492537313433
560,Fox,910,0.0,0.002197802197802198,0.06703296703296703,0.001098901098901099,0.0032967032967032967,0.054945054945054944,0.001098901098901099,0.12857142857142856
561,Fox,791,0.006321112515802781,0.0050568900126422255,0.03792667509481669,0.0,0.0012642225031605564,0.03792667509481669,0.006321112515802781,0.08849557522123894
562,Fox,1398,0.0,0.002145922746781116,0.05078683834048641,0.0,0.0,0.030758226037195996,0.0,0.08369098712446352
563,Fox,405,0.0,0.0,0.06666666666666667,0.0,0.0,0.01728395061728395,0.0,0.08395061728395062
564,Fox,561,0.0,0.0035650623885918,0.0766488413547237,0.0017825311942959,0.0017825311942959,0.026737967914438502,0.0017825311942959,0.11051693404634581
565,Fox,1071,0.0009337068160597573,0.0018674136321195146,0.059757236227824466,0.0,0.0018674136321195146,0.036414565826330535,0.0009337068160597573,0.10084033613445378
566,Fox,374,0.0,0.0,0.07754010695187166,0.00267379679144385,0.0,0.016042780748663103,0.00267379679144385,0.0962566844919786
567,Fox,800,0.00375,0.0025,0.0675,0.00125,0.0,0.02875,0.005,0.10375
568,Fox,467,0.0,0.0021413276231263384,0.05353319057815846,0.0021413276231263384,0.0021413276231263384,0.023554603854389723,0.0021413276231263384,0.0835117773019272
569,Fox,892,0.0,0.0,0.06726457399103139,0.0,0.0011210762331838565,0.030269058295964126,0.0,0.09865470852017937
570,Fox,303,0.0,0.006600660066006601,0.09570957095709572,0.0,0.0,0.0297029702970297,0.0,0.132013201320132
571,Fox,431,0.002320185614849188,0.002320185614849188,0.05568445475638051,0.0,0.002320185614849188,0.04176334106728538,0.002320185614849188,0.10440835266821345
572,Fox,1064,0.002819548872180451,0.0009398496240601503,0.08928571428571429,0.0,0.0009398496240601503,0.02537593984962406,0.002819548872180451,0.1193609022556391
573,Fox,343,0.0,0.0,0.07580174927113703,0.0,0.0,0.02040816326530612,0.0,0.09620991253644315
574,Fox,809,0.003708281829419036,0.011124845488257108,0.09394313967861558,0.0,0.003708281829419036,0.032138442521631644,0.003708281829419036,0.1446229913473424
575,Fox,759,0.0,0.0013175230566534915,0.06060606060606061,0.0,0.002635046113306983,0.026350461133069828,0.0,0.09090909090909091
576,Fox,661,0.0015128593040847202,0.0,0.05446293494704992,0.0,0.0,0.04387291981845688,0.0015128593040847202,0.09984871406959153
577,Fox,623,0.0,0.0032102728731942215,0.06581059390048154,0.0,0.004815409309791332,0.025682182985553772,0.0,0.09951845906902086
578,Fox,1423,0.0021082220660576245,0.0028109627547434997,0.08011243851018975,0.0,0.0007027406886858749,0.049894588896697116,0.0021082220660576245,0.13562895291637386
579,Fox,945,0.005291005291005291,0.0031746031746031746,0.06878306878306878,0.0,0.0010582010582010583,0.039153439153439155,0.005291005291005291,0.11746031746031746
580,Fox,881,0.0011350737797956867,0.00340522133938706,0.0681044267877412,0.0,0.0022701475595913734,0.032917139614074914,0.0011350737797956867,0.10783200908059024
581,Fox,1235,0.0,0.004858299595141701,0.07449392712550608,0.0,0.0,0.05344129554655871,0.0,0.13279352226720648
582,Fox,1462,0.0013679890560875513,0.0,0.06224350205198358,0.0,0.002051983584131327,0.04719562243502052,0.0013679890560875513,0.11285909712722299
583,Fox,1905,0.0026246719160104987,0.003674540682414698,0.08713910761154856,0.0010498687664041995,0.0015748031496062992,0.04094488188976378,0.003674540682414698,0.13700787401574804
584,Fox,349,0.0028653295128939827,0.0,0.07736389684813753,0.0,0.0,0.05157593123209169,0.0028653295128939827,0.1318051575931232
585,Fox,487,0.0,0.002053388090349076,0.045174537987679675,0.0,0.002053388090349076,0.04106776180698152,0.0,0.09034907597535935
586,Fox,666,0.0045045045045045045,0.003003003003003003,0.07807807807807808,0.0,0.0015015015015015015,0.04354354354354354,0.0045045045045045045,0.13063063063063063
587,Fox,516,0.0,0.003875968992248062,0.046511627906976744,0.0,0.0,0.03294573643410853,0.0,0.08333333333333333
588,Fox,820,0.0,0.003658536585365854,0.06219512195121951,0.0,0.003658536585365854,0.046341463414634146,0.0,0.11585365853658537
589,Fox,755,0.0,0.0013245033112582781,0.07152317880794702,0.0,0.0,0.02119205298013245,0.0,0.09403973509933775
590,Fox,731,0.0013679890560875513,0.0013679890560875513,0.0533515731874145,0.0,0.0013679890560875513,0.02188782489740082,0.0013679890560875513,0.07934336525307797
591,Fox,368,0.008152173913043478,0.002717391304347826,0.06793478260869565,0.0,0.0,0.021739130434782608,0.008152173913043478,0.10054347826086957
592,Fox,342,0.005847953216374269,0.0,0.043859649122807015,0.0,0.0029239766081871343,0.02046783625730994,0.005847953216374269,0.07309941520467836
593,Fox,227,0.004405286343612335,0.0,0.1013215859030837,0.0,0.0,0.02643171806167401,0.004405286343612335,0.13215859030837004
594,Fox,781,0.0012804097311139564,0.0,0.06914212548015365,0.0012804097311139564,0.0,0.03841229193341869,0.002560819462227913,0.11011523687580026
595,Fox,475,0.0,0.002105263157894737,0.056842105263157895,0.0,0.0,0.029473684210526315,0.0,0.08842105263157894
596,Fox,355,0.0028169014084507044,0.0,0.03380281690140845,0.0,0.0,0.04225352112676056,0.0028169014084507044,0.07887323943661972
597,Fox,447,0.006711409395973154,0.011185682326621925,0.06040268456375839,0.0,0.0,0.0447427293064877,0.006711409395973154,0.12304250559284116
598,Fox,1534,0.001303780964797914,0.001955671447196871,0.05410691003911343,0.0,0.003911342894393742,0.04302477183833116,0.001303780964797914,0.10430247718383312
599,Fox,341,0.002932551319648094,0.002932551319648094,0.07917888563049853,0.0,0.002932551319648094,0.0469208211143695,0.002932551319648094,0.1348973607038123
600,Fox,391,0.0,0.0,0.0639386189258312,0.0,0.0,0.015345268542199489,0.0,0.0792838874680307
601,Fox,617,0.0032414910858995136,0.0,0.07293354943273905,0.0016207455429497568,0.0016207455429497568,0.03403565640194489,0.004862236628849271,0.11345218800648298
602,Fox,948,0.0010548523206751054,0.004219409282700422,0.07489451476793249,0.0031645569620253164,0.0010548523206751054,0.03691983122362869,0.004219409282700422,0.12130801687763713
603,Fox,470,0.002127659574468085,0.002127659574468085,0.06808510638297872,0.0,0.002127659574468085,0.05106382978723404,0.002127659574468085,0.125531914893617
604,Fox,864,0.006944444444444444,0.004629629629629629,0.0775462962962963,0.0,0.0011574074074074073,0.037037037037037035,0.006944444444444444,0.12731481481481483
605,Fox,1878,0.0,0.0005324813631522897,0.061235356762513314,0.0,0.0,0.03407880724174654,0.0,0.09584664536741214
606,Fox,834,0.0035971223021582736,0.004796163069544364,0.07194244604316546,0.0,0.002398081534772182,0.02877697841726619,0.0035971223021582736,0.11151079136690648
607,Fox,850,0.001176470588235294,0.0035294117647058825,0.07058823529411765,0.0,0.001176470588235294,0.03529411764705882,0.001176470588235294,0.11176470588235295
608,Fox,531,0.0018832391713747645,0.0018832391713747645,0.07532956685499058,0.0,0.005649717514124294,0.032015065913371,0.0018832391713747645,0.1167608286252354
609,Fox,417,0.0,0.002398081534772182,0.050359712230215826,0.0,0.0,0.03836930455635491,0.0,0.09112709832134293
610,Fox,191,0.015706806282722512,0.005235602094240838,0.02617801047120419,0.0,0.005235602094240838,0.031413612565445025,0.015706806282722512,0.08376963350785341
611,Fox,533,0.00375234521575985,0.00375234521575985,0.04690431519699812,0.0,0.0,0.043151969981238276,0.00375234521575985,0.0975609756097561
612,Fox,684,0.0043859649122807015,0.0,0.08333333333333333,0.0029239766081871343,0.0,0.02631578947368421,0.007309941520467836,0.11695906432748537
613,Fox,1346,0.002228826151560178,0.002228826151560178,0.06537890044576523,0.0,0.0007429420505200594,0.03194650817236255,0.002228826151560178,0.1025260029717682
614,Fox,460,0.0,0.002173913043478261,0.058695652173913045,0.0,0.0,0.02391304347826087,0.0,0.08478260869565217
615,Fox,874,0.0011441647597254005,0.011441647597254004,0.05377574370709382,0.0,0.0011441647597254005,0.02402745995423341,0.0011441647597254005,0.09153318077803203
616,Fox,393,0.0,0.002544529262086514,0.043256997455470736,0.0,0.002544529262086514,0.043256997455470736,0.0,0.0916030534351145
617,Fox,364,0.0,0.0,0.06043956043956044,0.0,0.0,0.027472527472527472,0.0,0.08791208791208792
618,Fox,326,0.009202453987730062,0.0,0.049079754601226995,0.0,0.0,0.027607361963190184,0.009202453987730062,0.08588957055214724
619,Fox,1171,0.0008539709649871904,0.0025619128949615714,0.07258753202391119,0.0,0.0017079419299743809,0.032450896669513236,0.0008539709649871904,0.11016225448334757
620,Fox,344,0.0,0.0029069767441860465,0.05813953488372093,0.0,0.0,0.029069767441860465,0.0,0.09011627906976744
621,Fox,313,0.003194888178913738,0.003194888178913738,0.10223642172523961,0.003194888178913738,0.0,0.006389776357827476,0.006389776357827476,0.1182108626198083
622,Fox,565,0.0,0.0,0.08495575221238938,0.0,0.0017699115044247787,0.035398230088495575,0.0,0.12212389380530973
623,Fox,433,0.0,0.0,0.05542725173210162,0.0,0.0,0.03002309468822171,0.0,0.08545034642032333
624,Fox,600,0.0,0.0,0.055,0.0016666666666666668,0.006666666666666667,0.04,0.0016666666666666668,0.10333333333333333
625,Fox,900,0.0011111111111111111,0.0033333333333333335,0.051111111111111114,0.0,0.0,0.03666666666666667,0.0011111111111111111,0.09222222222222222
626,Fox,533,0.001876172607879925,0.001876172607879925,0.06566604127579738,0.0,0.005628517823639775,0.02626641651031895,0.001876172607879925,0.10131332082551595
627,Fox,569,0.005272407732864675,0.0035149384885764497,0.0492091388400703,0.0,0.0,0.033391915641476276,0.005272407732864675,0.0913884007029877
628,Fox,1027,0.0029211295034079843,0.004868549172346641,0.044790652385589096,0.0009737098344693282,0.0019474196689386564,0.04673807205452775,0.0038948393378773127,0.10223953261927946
629,Fox,289,0.0034602076124567475,0.006920415224913495,0.05190311418685121,0.0,0.0034602076124567475,0.04152249134948097,0.0034602076124567475,0.10726643598615918
630,Fox,581,0.010327022375215147,0.0068846815834767644,0.06540447504302926,0.0,0.0017211703958691911,0.07228915662650602,0.010327022375215147,0.1566265060240964
631,Fox,1764,0.0,0.003968253968253968,0.06292517006802721,0.0005668934240362812,0.002834467120181406,0.03458049886621315,0.0005668934240362812,0.10487528344671201
632,Fox,310,0.0032258064516129032,0.0,0.08709677419354839,0.0,0.0,0.012903225806451613,0.0032258064516129032,0.1032258064516129
633,Fox,271,0.0036900369003690036,0.0036900369003690036,0.07011070110701106,0.0,0.0,0.05166051660516605,0.0036900369003690036,0.12915129151291513
634,Fox,501,0.003992015968063872,0.001996007984031936,0.04590818363273453,0.0,0.001996007984031936,0.033932135728542916,0.003992015968063872,0.08782435129740519
635,Fox,1167,0.002570694087403599,0.002570694087403599,0.06940874035989718,0.0,0.002570694087403599,0.05227077977720651,0.002570694087403599,0.1293916023993145
636,Fox,341,0.0,0.0,0.04985337243401759,0.0,0.0,0.026392961876832845,0.0,0.07624633431085044
637,Fox,513,0.001949317738791423,0.001949317738791423,0.06237816764132553,0.001949317738791423,0.003898635477582846,0.03898635477582846,0.003898635477582846,0.1111111111111111
638,Fox,540,0.001851851851851852,0.0,0.06296296296296296,0.0,0.0,0.024074074074074074,0.001851851851851852,0.08888888888888889
639,Fox,438,0.0,0.00228310502283105,0.0821917808219178,0.0,0.0,0.0502283105022831,0.0,0.13470319634703196
640,Fox,372,0.0,0.002688172043010753,0.056451612903225805,0.0,0.005376344086021506,0.02956989247311828,0.0,0.09408602150537634
641,Fox,509,0.005893909626719057,0.003929273084479371,0.04911591355599214,0.0,0.0,0.05108055009823183,0.005893909626719057,0.1100196463654224
642,Fox,834,0.0,0.001199040767386091,0.07074340527577938,0.001199040767386091,0.0,0.03237410071942446,0.001199040767386091,0.10551558752997602
643,Fox,742,0.0,0.0,0.06873315363881402,0.0,0.0013477088948787063,0.04582210242587601,0.0,0.11590296495956873
644,Fox,990,0.00404040404040404,0.00202020202020202,0.05555555555555555,0.0,0.00202020202020202,0.048484848484848485,0.00404040404040404,0.11212121212121212
645,Fox,936,0.0,0.0010683760683760685,0.050213675213675216,0.0,0.0,0.041666666666666664,0.0,0.09294871794871795
